episode,steps,total_reward,success,key_found_step,door_attempts_without_key,door_opened_step,shield_pickup_step,trap_hit_step,path_type,wall_bumps,mean_loss,mean_td_error,mean_q_value,mean_mood_value,mean_mood_action,mean_overall_mood,exploration_boosts,mean_mood_bias,epsilon,effective_epsilon,success_rate_100
485,100,-8.0000,0,-1,0,-1,26,-1,timeout,0,1.472502,0.013130,-1.059218,0.000000,0.000000,0.000000,0,0.000000,0.3848,0.0000,0.3100
486,100,-8.0000,0,-1,0,-1,12,-1,timeout,0,1.726244,-0.018008,-1.080293,0.000000,0.000000,0.000000,0,0.000000,0.3836,0.0000,0.3100
487,100,-8.0000,0,-1,0,-1,8,-1,timeout,0,1.463672,0.007145,-1.061019,0.000000,0.000000,0.000000,0,0.000000,0.3823,0.0000,0.3000
488,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.903132,0.002747,-1.061281,0.000000,0.000000,0.000000,0,0.000000,0.3810,0.0000,0.3000
489,100,-8.0000,0,-1,0,-1,8,-1,timeout,0,1.205389,-0.002631,-1.070120,0.000000,0.000000,0.000000,0,0.000000,0.3798,0.0000,0.3000
490,8,-0.8000,1,-1,0,-1,-1,6,trap_rush,0,1.459400,0.080892,-1.050756,0.000000,0.000000,0.000000,0,0.000000,0.3785,0.0000,0.3100
491,100,-8.0000,0,-1,0,-1,6,-1,timeout,0,1.315613,-0.004392,-1.051278,0.000000,0.000000,0.000000,0,0.000000,0.3772,0.0000,0.3100
492,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.254511,-0.005456,-1.037947,0.000000,0.000000,0.000000,0,0.000000,0.3760,0.0000,0.3100
493,10,-21.0000,1,-1,0,-1,-1,4,trap_rush,0,1.954030,0.071394,-1.066787,0.000000,0.000000,0.000000,0,0.000000,0.3747,0.0000,0.3200
494,100,-8.0000,0,-1,0,-1,10,-1,timeout,0,1.244245,0.006846,-1.041838,0.000000,0.000000,0.000000,0,0.000000,0.3734,0.0000,0.3200
495,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.711549,-0.019628,-1.077040,0.000000,0.000000,0.000000,0,0.000000,0.3722,0.0000,0.3200
496,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.297330,-0.002076,-1.051033,0.000000,0.000000,0.000000,0,0.000000,0.3709,0.0000,0.3200
497,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.130878,0.003825,-1.062798,0.000000,0.000000,0.000000,0,0.000000,0.3696,0.0000,0.3200
498,6,-0.6000,1,-1,0,-1,-1,4,trap_rush,0,1.506769,0.078398,-1.026904,0.000000,0.000000,0.000000,0,0.000000,0.3684,0.0000,0.3300
499,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.445872,-0.012208,-1.058215,0.000000,0.000000,0.000000,0,0.000000,0.3671,0.0000,0.3300
500,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.344474,0.000037,-1.063009,0.000000,0.000000,0.000000,0,0.000000,0.3658,0.0000,0.3300
501,76,3.4000,1,-1,0,-1,4,74,shield_route,0,1.534539,0.012791,-1.043325,0.000000,0.000000,0.000000,0,0.000000,0.3646,0.0000,0.3400
502,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.214632,0.003875,-1.045210,0.000000,0.000000,0.000000,0,0.000000,0.3633,0.0000,0.3300
503,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.344107,-0.005546,-1.058589,0.000000,0.000000,0.000000,0,0.000000,0.3620,0.0000,0.3300
504,10,-11.0000,1,-1,0,-1,-1,6,trap_rush,0,1.491028,0.088889,-1.042309,0.000000,0.000000,0.000000,0,0.000000,0.3607,0.0000,0.3400
505,100,-8.0000,0,-1,0,-1,6,-1,timeout,0,1.359503,-0.003376,-1.046934,0.000000,0.000000,0.000000,0,0.000000,0.3595,0.0000,0.3400
506,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.274633,0.002411,-1.050870,0.000000,0.000000,0.000000,0,0.000000,0.3582,0.0000,0.3400
507,100,-8.0000,0,-1,0,-1,6,-1,timeout,0,1.306729,-0.020147,-1.103087,0.000000,0.000000,0.000000,0,0.000000,0.3569,0.0000,0.3400
508,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.370369,0.010060,-1.125430,0.000000,0.000000,0.000000,0,0.000000,0.3557,0.0000,0.3300
509,76,3.4000,1,-1,0,-1,4,74,shield_route,0,1.525763,-0.028198,-1.158567,0.000000,0.000000,0.000000,0,0.000000,0.3544,0.0000,0.3300
510,10,-1.0000,1,-1,0,-1,-1,8,trap_rush,0,1.550308,0.011361,-1.186740,0.000000,0.000000,0.000000,0,0.000000,0.3531,0.0000,0.3300
511,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.391455,0.002512,-1.145672,0.000000,0.000000,0.000000,0,0.000000,0.3519,0.0000,0.3300
512,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.310253,0.005257,-1.110599,0.000000,0.000000,0.000000,0,0.000000,0.3506,0.0000,0.3300
513,8,-10.8000,1,-1,0,-1,-1,4,trap_rush,0,2.747962,-0.016733,-1.113370,0.000000,0.000000,0.000000,0,0.000000,0.3493,0.0000,0.3300
514,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.434625,0.021181,-1.114677,0.000000,0.000000,0.000000,0,0.000000,0.3481,0.0000,0.3200
515,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.568321,-0.027142,-1.126348,0.000000,0.000000,0.000000,0,0.000000,0.3468,0.0000,0.3100
516,100,-8.0000,0,-1,0,-1,6,-1,timeout,0,1.778719,-0.008571,-1.174930,0.000000,0.000000,0.000000,0,0.000000,0.3455,0.0000,0.3100
517,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.696485,-0.012819,-1.160984,0.000000,0.000000,0.000000,0,0.000000,0.3443,0.0000,0.3100
518,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.470131,0.023154,-1.142573,0.000000,0.000000,0.000000,0,0.000000,0.3430,0.0000,0.3000
519,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.703488,-0.022374,-1.206905,0.000000,0.000000,0.000000,0,0.000000,0.3417,0.0000,0.2900
520,100,-8.0000,0,-1,0,-1,16,-1,timeout,0,1.290154,0.009857,-1.214383,0.000000,0.000000,0.000000,0,0.000000,0.3405,0.0000,0.2900
521,100,-8.0000,0,-1,0,-1,6,-1,timeout,0,1.200153,-0.004355,-1.216456,0.000000,0.000000,0.000000,0,0.000000,0.3392,0.0000,0.2800
522,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.846416,-0.001933,-1.186790,0.000000,0.000000,0.000000,0,0.000000,0.3379,0.0000,0.2700
523,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.284241,0.000202,-1.224433,0.000000,0.000000,0.000000,0,0.000000,0.3366,0.0000,0.2700
524,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.326880,0.005909,-1.207710,0.000000,0.000000,0.000000,0,0.000000,0.3354,0.0000,0.2700
525,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.063640,0.009645,-1.178787,0.000000,0.000000,0.000000,0,0.000000,0.3341,0.0000,0.2600
526,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.140924,-0.013285,-1.179766,0.000000,0.000000,0.000000,0,0.000000,0.3328,0.0000,0.2500
527,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.066443,-0.000402,-1.201347,0.000000,0.000000,0.000000,0,0.000000,0.3316,0.0000,0.2400
528,100,-8.0000,0,-1,0,-1,6,-1,timeout,0,1.475177,0.002474,-1.214776,0.000000,0.000000,0.000000,0,0.000000,0.3303,0.0000,0.2400
529,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.030497,-0.015367,-1.242257,0.000000,0.000000,0.000000,0,0.000000,0.3290,0.0000,0.2400
530,100,-8.0000,0,-1,0,-1,10,-1,timeout,0,1.328269,0.011145,-1.258506,0.000000,0.000000,0.000000,0,0.000000,0.3278,0.0000,0.2400
531,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.153909,-0.009208,-1.244089,0.000000,0.000000,0.000000,0,0.000000,0.3265,0.0000,0.2400
532,12,-1.2000,1,-1,0,-1,-1,10,trap_rush,0,1.001121,-0.084574,-1.250817,0.000000,0.000000,0.000000,0,0.000000,0.3252,0.0000,0.2500
533,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.035961,0.012997,-1.265163,0.000000,0.000000,0.000000,0,0.000000,0.3240,0.0000,0.2500
534,8,-0.8000,1,-1,0,-1,-1,6,trap_rush,0,1.493004,0.062294,-1.237860,0.000000,0.000000,0.000000,0,0.000000,0.3227,0.0000,0.2500
535,100,-8.0000,0,-1,0,-1,8,-1,timeout,0,1.554878,-0.023228,-1.273858,0.000000,0.000000,0.000000,0,0.000000,0.3214,0.0000,0.2400
536,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.087935,0.002832,-1.264724,0.000000,0.000000,0.000000,0,0.000000,0.3202,0.0000,0.2400
537,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.180335,0.005800,-1.256989,0.000000,0.000000,0.000000,0,0.000000,0.3189,0.0000,0.2300
538,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.134153,-0.000836,-1.266990,0.000000,0.000000,0.000000,0,0.000000,0.3176,0.0000,0.2300
539,100,-8.0000,0,-1,0,-1,6,-1,timeout,0,1.035644,0.005050,-1.244480,0.000000,0.000000,0.000000,0,0.000000,0.3164,0.0000,0.2300
540,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.395452,-0.010888,-1.249678,0.000000,0.000000,0.000000,0,0.000000,0.3151,0.0000,0.2300
541,100,-8.0000,0,-1,0,-1,6,-1,timeout,0,1.451515,-0.014504,-1.278600,0.000000,0.000000,0.000000,0,0.000000,0.3138,0.0000,0.2200
542,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.159424,0.015558,-1.271282,0.000000,0.000000,0.000000,0,0.000000,0.3126,0.0000,0.2200
543,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.297380,-0.019891,-1.281191,0.000000,0.000000,0.000000,0,0.000000,0.3113,0.0000,0.2200
544,100,-8.0000,0,-1,0,-1,10,-1,timeout,0,0.846026,0.011136,-1.268829,0.000000,0.000000,0.000000,0,0.000000,0.3100,0.0000,0.2100
545,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.201309,-0.019751,-1.294500,0.000000,0.000000,0.000000,0,0.000000,0.3087,0.0000,0.2100
546,100,-28.0000,0,-1,0,-1,24,10,timeout,0,1.133315,-0.007997,-1.301036,0.000000,0.000000,0.000000,0,0.000000,0.3075,0.0000,0.2100
547,100,-8.0000,0,-1,0,-1,8,-1,timeout,0,1.701971,0.013250,-1.313346,0.000000,0.000000,0.000000,0,0.000000,0.3062,0.0000,0.2000
548,100,-8.0000,0,-1,0,-1,10,-1,timeout,0,1.307766,-0.016424,-1.300063,0.000000,0.000000,0.000000,0,0.000000,0.3049,0.0000,0.2000
549,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.126913,-0.000502,-1.274330,0.000000,0.000000,0.000000,0,0.000000,0.3037,0.0000,0.2000
550,100,-8.0000,0,-1,0,-1,8,-1,timeout,0,0.926980,0.005565,-1.277987,0.000000,0.000000,0.000000,0,0.000000,0.3024,0.0000,0.2000
551,100,-8.0000,0,-1,0,-1,6,-1,timeout,0,1.256655,-0.023415,-1.293910,0.000000,0.000000,0.000000,0,0.000000,0.3011,0.0000,0.2000
552,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.275655,0.003604,-1.318763,0.000000,0.000000,0.000000,0,0.000000,0.2999,0.0000,0.1900
553,6,-0.6000,1,-1,0,-1,-1,4,trap_rush,0,0.622470,0.123309,-1.322258,0.000000,0.000000,0.000000,0,0.000000,0.2986,0.0000,0.2000
554,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.049918,0.007603,-1.281960,0.000000,0.000000,0.000000,0,0.000000,0.2973,0.0000,0.1900
555,6,-0.6000,1,-1,0,-1,-1,4,trap_rush,0,1.731143,-0.056649,-1.308967,0.000000,0.000000,0.000000,0,0.000000,0.2961,0.0000,0.2000
556,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.138884,-0.000309,-1.288477,0.000000,0.000000,0.000000,0,0.000000,0.2948,0.0000,0.2000
557,6,-0.6000,1,-1,0,-1,-1,4,trap_rush,0,1.691792,-0.127831,-1.327231,0.000000,0.000000,0.000000,0,0.000000,0.2935,0.0000,0.2000
558,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.246962,-0.000509,-1.266770,0.000000,0.000000,0.000000,0,0.000000,0.2923,0.0000,0.2000
559,16,-21.6000,1,-1,0,-1,-1,8,trap_rush,0,0.590834,0.099816,-1.340545,0.000000,0.000000,0.000000,0,0.000000,0.2910,0.0000,0.2000
560,100,-8.0000,0,-1,0,-1,12,-1,timeout,0,1.349370,-0.013164,-1.297986,0.000000,0.000000,0.000000,0,0.000000,0.2897,0.0000,0.1900
561,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.394956,0.004423,-1.280493,0.000000,0.000000,0.000000,0,0.000000,0.2885,0.0000,0.1800
562,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.119269,-0.014453,-1.312376,0.000000,0.000000,0.000000,0,0.000000,0.2872,0.0000,0.1800
563,100,-8.0000,0,-1,0,-1,8,-1,timeout,0,1.235957,0.002999,-1.307357,0.000000,0.000000,0.000000,0,0.000000,0.2859,0.0000,0.1700
564,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.199320,0.011526,-1.288626,0.000000,0.000000,0.000000,0,0.000000,0.2846,0.0000,0.1700
565,100,-8.0000,0,-1,0,-1,6,-1,timeout,0,0.912914,-0.000383,-1.276485,0.000000,0.000000,0.000000,0,0.000000,0.2834,0.0000,0.1700
566,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.325006,-0.023202,-1.323302,0.000000,0.000000,0.000000,0,0.000000,0.2821,0.0000,0.1600
567,100,-8.0000,0,-1,0,-1,6,-1,timeout,0,1.254992,0.006159,-1.325277,0.000000,0.000000,0.000000,0,0.000000,0.2808,0.0000,0.1600
568,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.486333,0.010728,-1.301290,0.000000,0.000000,0.000000,0,0.000000,0.2796,0.0000,0.1600
569,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.130200,-0.003316,-1.309495,0.000000,0.000000,0.000000,0,0.000000,0.2783,0.0000,0.1600
570,12,-21.2000,1,-1,0,-1,-1,6,trap_rush,0,1.545608,0.067750,-1.279876,0.000000,0.000000,0.000000,0,0.000000,0.2770,0.0000,0.1700
571,100,-8.0000,0,-1,0,-1,6,-1,timeout,0,1.150680,-0.023438,-1.309434,0.000000,0.000000,0.000000,0,0.000000,0.2758,0.0000,0.1700
572,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.153986,-0.002183,-1.312374,0.000000,0.000000,0.000000,0,0.000000,0.2745,0.0000,0.1600
573,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.516420,-0.005912,-1.304531,0.000000,0.000000,0.000000,0,0.000000,0.2732,0.0000,0.1600
574,100,-8.0000,0,-1,0,-1,6,-1,timeout,0,1.060829,-0.003635,-1.331732,0.000000,0.000000,0.000000,0,0.000000,0.2720,0.0000,0.1500
575,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.438259,-0.034723,-1.356796,0.000000,0.000000,0.000000,0,0.000000,0.2707,0.0000,0.1500
576,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.298026,-0.000658,-1.434378,0.000000,0.000000,0.000000,0,0.000000,0.2694,0.0000,0.1500
577,100,-8.0000,0,-1,0,-1,6,-1,timeout,0,1.263831,0.002824,-1.405708,0.000000,0.000000,0.000000,0,0.000000,0.2682,0.0000,0.1500
578,100,-8.0000,0,-1,0,-1,6,-1,timeout,0,1.184126,0.020414,-1.419996,0.000000,0.000000,0.000000,0,0.000000,0.2669,0.0000,0.1500
579,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.168807,-0.017461,-1.422788,0.000000,0.000000,0.000000,0,0.000000,0.2656,0.0000,0.1500
580,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.080333,0.011552,-1.389124,0.000000,0.000000,0.000000,0,0.000000,0.2644,0.0000,0.1500
581,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.439544,-0.005138,-1.408730,0.000000,0.000000,0.000000,0,0.000000,0.2631,0.0000,0.1500
582,100,-8.0000,0,-1,0,-1,6,-1,timeout,0,1.091288,-0.003426,-1.416156,0.000000,0.000000,0.000000,0,0.000000,0.2618,0.0000,0.1500
583,100,-8.0000,0,-1,0,-1,6,-1,timeout,0,1.440982,0.009209,-1.363354,0.000000,0.000000,0.000000,0,0.000000,0.2605,0.0000,0.1500
584,100,-8.0000,0,-1,0,-1,6,-1,timeout,0,1.258345,-0.015240,-1.394259,0.000000,0.000000,0.000000,0,0.000000,0.2593,0.0000,0.1500
585,22,-1.2000,1,-1,0,-1,6,18,shield_route,0,1.268608,0.082502,-1.390224,0.000000,0.000000,0.000000,0,0.000000,0.2580,0.0000,0.1600
586,6,-0.6000,1,-1,0,-1,-1,4,trap_rush,0,3.607780,0.187544,-1.340164,0.000000,0.000000,0.000000,0,0.000000,0.2567,0.0000,0.1700
587,96,1.4000,1,-1,0,-1,4,94,shield_route,0,1.250120,-0.032815,-1.434339,0.000000,0.000000,0.000000,0,0.000000,0.2555,0.0000,0.1800
588,10,-1.0000,1,-1,0,-1,-1,8,trap_rush,0,1.444412,0.021249,-1.465533,0.000000,0.000000,0.000000,0,0.000000,0.2542,0.0000,0.1900
589,100,-8.0000,0,-1,0,-1,6,-1,timeout,0,1.070443,0.009302,-1.444990,0.000000,0.000000,0.000000,0,0.000000,0.2529,0.0000,0.1900
590,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.321980,-0.015177,-1.449447,0.000000,0.000000,0.000000,0,0.000000,0.2517,0.0000,0.1800
591,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.302556,0.015757,-1.439337,0.000000,0.000000,0.000000,0,0.000000,0.2504,0.0000,0.1800
592,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.293981,-0.006672,-1.461175,0.000000,0.000000,0.000000,0,0.000000,0.2491,0.0000,0.1800
593,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.417898,-0.023176,-1.451751,0.000000,0.000000,0.000000,0,0.000000,0.2479,0.0000,0.1700
594,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.186393,0.007122,-1.467674,0.000000,0.000000,0.000000,0,0.000000,0.2466,0.0000,0.1700
595,100,-8.0000,0,-1,0,-1,6,-1,timeout,0,1.369803,-0.011861,-1.480468,0.000000,0.000000,0.000000,0,0.000000,0.2453,0.0000,0.1700
596,98,1.2000,1,-1,0,-1,4,96,shield_route,0,1.261480,-0.002588,-1.482659,0.000000,0.000000,0.000000,0,0.000000,0.2441,0.0000,0.1800
597,100,-8.0000,0,-1,0,-1,6,-1,timeout,0,0.872007,-0.006800,-1.486193,0.000000,0.000000,0.000000,0,0.000000,0.2428,0.0000,0.1800
598,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.559093,-0.001149,-1.542593,0.000000,0.000000,0.000000,0,0.000000,0.2415,0.0000,0.1700
599,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.524249,-0.011184,-1.542893,0.000000,0.000000,0.000000,0,0.000000,0.2403,0.0000,0.1700
600,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.371500,0.015314,-1.557870,0.000000,0.000000,0.000000,0,0.000000,0.2390,0.0000,0.1700
601,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.450301,-0.002388,-1.541056,0.000000,0.000000,0.000000,0,0.000000,0.2377,0.0000,0.1600
602,8,-0.8000,1,-1,0,-1,-1,6,trap_rush,0,1.849040,0.043276,-1.563378,0.000000,0.000000,0.000000,0,0.000000,0.2364,0.0000,0.1700
603,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,0.896095,-0.000804,-1.532594,0.000000,0.000000,0.000000,0,0.000000,0.2352,0.0000,0.1700
604,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,0.926136,0.016225,-1.550381,0.000000,0.000000,0.000000,0,0.000000,0.2339,0.0000,0.1600
605,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.294735,-0.022660,-1.529980,0.000000,0.000000,0.000000,0,0.000000,0.2326,0.0000,0.1600
606,100,-8.0000,0,-1,0,-1,6,-1,timeout,0,1.220740,-0.006501,-1.553372,0.000000,0.000000,0.000000,0,0.000000,0.2314,0.0000,0.1600
607,6,-0.6000,1,-1,0,-1,-1,4,trap_rush,0,0.638954,0.089038,-1.548863,0.000000,0.000000,0.000000,0,0.000000,0.2301,0.0000,0.1700
608,100,-8.0000,0,-1,0,-1,6,-1,timeout,0,1.272949,-0.001833,-1.575494,0.000000,0.000000,0.000000,0,0.000000,0.2288,0.0000,0.1700
609,6,-0.6000,1,-1,0,-1,-1,4,trap_rush,0,0.739389,-0.067833,-1.509560,0.000000,0.000000,0.000000,0,0.000000,0.2276,0.0000,0.1700
610,100,-8.0000,0,-1,0,-1,6,-1,timeout,0,1.201520,-0.009490,-1.578058,0.000000,0.000000,0.000000,0,0.000000,0.2263,0.0000,0.1600
611,100,-8.0000,0,-1,0,-1,6,-1,timeout,0,1.332671,0.004332,-1.581689,0.000000,0.000000,0.000000,0,0.000000,0.2250,0.0000,0.1600
612,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.093179,-0.007805,-1.551876,0.000000,0.000000,0.000000,0,0.000000,0.2238,0.0000,0.1600
613,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.039979,0.012952,-1.541510,0.000000,0.000000,0.000000,0,0.000000,0.2225,0.0000,0.1500
614,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.025015,-0.009502,-1.530445,0.000000,0.000000,0.000000,0,0.000000,0.2212,0.0000,0.1500
615,6,-0.6000,1,-1,0,-1,-1,4,trap_rush,0,1.176861,-0.074248,-1.543773,0.000000,0.000000,0.000000,0,0.000000,0.2200,0.0000,0.1600
616,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.164341,0.010416,-1.547730,0.000000,0.000000,0.000000,0,0.000000,0.2187,0.0000,0.1600
617,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.373746,0.003724,-1.522022,0.000000,0.000000,0.000000,0,0.000000,0.2174,0.0000,0.1600
618,100,-8.0000,0,-1,0,-1,6,-1,timeout,0,0.946976,-0.010055,-1.539487,0.000000,0.000000,0.000000,0,0.000000,0.2162,0.0000,0.1600
619,66,4.4000,1,-1,0,-1,4,64,shield_route,0,1.345236,0.002615,-1.561581,0.000000,0.000000,0.000000,0,0.000000,0.2149,0.0000,0.1700
620,100,-8.0000,0,-1,0,-1,8,-1,timeout,0,2.048406,0.000068,-1.524097,0.000000,0.000000,0.000000,0,0.000000,0.2136,0.0000,0.1700
621,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.516722,0.012097,-1.535707,0.000000,0.000000,0.000000,0,0.000000,0.2123,0.0000,0.1700
622,6,-0.6000,1,-1,0,-1,-1,4,trap_rush,0,0.455984,-0.055552,-1.504403,0.000000,0.000000,0.000000,0,0.000000,0.2111,0.0000,0.1800
623,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.330875,-0.021814,-1.586597,0.000000,0.000000,0.000000,0,0.000000,0.2098,0.0000,0.1800
624,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.028960,-0.016018,-1.617189,0.000000,0.000000,0.000000,0,0.000000,0.2085,0.0000,0.1800
625,100,-8.0000,0,-1,0,-1,12,-1,timeout,0,1.030213,-0.001391,-1.621817,0.000000,0.000000,0.000000,0,0.000000,0.2073,0.0000,0.1800
626,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.033121,0.011208,-1.613815,0.000000,0.000000,0.000000,0,0.000000,0.2060,0.0000,0.1800
627,100,-8.0000,0,-1,0,-1,6,-1,timeout,0,1.010364,-0.003245,-1.628881,0.000000,0.000000,0.000000,0,0.000000,0.2047,0.0000,0.1800
628,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.258543,-0.016493,-1.617012,0.000000,0.000000,0.000000,0,0.000000,0.2035,0.0000,0.1800
629,100,-8.0000,0,-1,0,-1,6,-1,timeout,0,1.022333,0.003968,-1.598728,0.000000,0.000000,0.000000,0,0.000000,0.2022,0.0000,0.1800
630,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.360312,-0.008075,-1.603748,0.000000,0.000000,0.000000,0,0.000000,0.2009,0.0000,0.1800
631,100,-8.0000,0,-1,0,-1,8,-1,timeout,0,1.244370,0.004175,-1.583191,0.000000,0.000000,0.000000,0,0.000000,0.1997,0.0000,0.1800
632,100,-8.0000,0,-1,0,-1,6,-1,timeout,0,1.057168,-0.002515,-1.598222,0.000000,0.000000,0.000000,0,0.000000,0.1984,0.0000,0.1700
633,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,0.842920,-0.009861,-1.614459,0.000000,0.000000,0.000000,0,0.000000,0.1971,0.0000,0.1700
634,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.077320,-0.005109,-1.609736,0.000000,0.000000,0.000000,0,0.000000,0.1959,0.0000,0.1600
635,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.045938,0.000251,-1.639306,0.000000,0.000000,0.000000,0,0.000000,0.1946,0.0000,0.1600
636,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.216134,0.002717,-1.617380,0.000000,0.000000,0.000000,0,0.000000,0.1933,0.0000,0.1600
637,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,0.872332,0.000496,-1.611739,0.000000,0.000000,0.000000,0,0.000000,0.1921,0.0000,0.1600
638,100,-8.0000,0,-1,0,-1,6,-1,timeout,0,0.922889,-0.008253,-1.623148,0.000000,0.000000,0.000000,0,0.000000,0.1908,0.0000,0.1600
639,100,-8.0000,0,-1,0,-1,6,-1,timeout,0,1.181035,-0.001589,-1.611516,0.000000,0.000000,0.000000,0,0.000000,0.1895,0.0000,0.1600
640,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.091856,-0.000065,-1.594726,0.000000,0.000000,0.000000,0,0.000000,0.1883,0.0000,0.1600
641,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,0.921384,-0.003206,-1.609293,0.000000,0.000000,0.000000,0,0.000000,0.1870,0.0000,0.1600
642,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.207001,0.005001,-1.642175,0.000000,0.000000,0.000000,0,0.000000,0.1857,0.0000,0.1600
643,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.151941,-0.025258,-1.635355,0.000000,0.000000,0.000000,0,0.000000,0.1844,0.0000,0.1600
644,100,-8.0000,0,-1,0,-1,6,-1,timeout,0,0.976576,-0.000901,-1.654141,0.000000,0.000000,0.000000,0,0.000000,0.1832,0.0000,0.1600
645,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,0.692959,-0.001859,-1.651161,0.000000,0.000000,0.000000,0,0.000000,0.1819,0.0000,0.1600
646,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,0.990781,-0.006381,-1.626692,0.000000,0.000000,0.000000,0,0.000000,0.1806,0.0000,0.1600
647,34,7.6000,1,-1,0,-1,4,32,shield_route,0,1.137453,0.015951,-1.640614,0.000000,0.000000,0.000000,0,0.000000,0.1794,0.0000,0.1700
