episode,steps,total_reward,success,key_found_step,door_attempts_without_key,door_opened_step,mean_loss,mean_td_error,mean_q_value,mean_mood_value,mean_mood_action,mean_overall_mood,exploration_boosts,mean_mood_bias,epsilon,effective_epsilon,success_rate_100
135,79,-9.0600,1,-1,0,-1,0.580760,0.027066,1.183436,0.000000,0.000000,0.021862,0,0.000000,0.8716,0.0000,0.2100
136,100,-6.7000,0,-1,0,-1,0.580685,0.027370,0.937427,0.000000,0.000000,0.030415,0,0.000000,0.8707,0.0000,0.2100
137,100,-7.1000,0,-1,0,-1,0.722743,0.035998,1.032442,0.000000,0.000000,0.038348,0,0.000000,0.8697,0.0000,0.2100
138,100,-11.5000,0,-1,0,-1,0.897517,0.038262,0.945872,0.000000,0.000000,0.037613,0,0.000000,0.8688,0.0000,0.2000
139,100,-39.8000,0,-1,0,-1,0.713053,0.027756,1.074502,0.000000,0.000000,0.025894,0,0.000000,0.8678,0.0000,0.2000
140,100,-10.3000,0,-1,0,-1,0.397570,0.002612,1.265807,0.000000,0.000000,0.004005,0,0.000000,0.8669,0.0000,0.2000
141,100,-5.3000,0,-1,0,-1,0.702305,0.007589,1.249813,0.000000,0.000000,0.009288,0,0.000000,0.8659,0.0000,0.2000
142,100,-10.8000,1,-1,0,-1,0.706748,0.017080,1.147877,0.000000,0.000000,0.016088,0,0.000000,0.8650,0.0000,0.2100
143,100,-5.8000,0,-1,0,-1,0.473672,0.018703,1.261132,0.000000,0.000000,0.019190,0,0.000000,0.8640,0.0000,0.2100
144,100,-11.6000,0,-1,0,-1,0.201043,0.011442,1.310108,0.000000,0.000000,0.007740,0,0.000000,0.8631,0.0000,0.2000
145,100,-8.6000,0,-1,0,-1,0.526656,0.007513,1.354366,0.000000,0.000000,0.008236,0,0.000000,0.8621,0.0000,0.2000
146,100,-5.0000,0,-1,0,-1,0.343741,0.005557,1.376534,0.000000,0.000000,0.007391,0,0.000000,0.8612,0.0000,0.2000
147,100,-6.4000,0,-1,0,-1,0.794794,-0.027083,1.203866,0.000000,0.000000,-0.024478,0,0.000000,0.8602,0.0000,0.2000
148,100,-6.3000,0,-1,0,-1,0.405464,-0.005584,1.465890,0.000000,0.000000,-0.005087,0,0.000000,0.8593,0.0000,0.2000
149,100,-5.7000,0,-1,0,-1,0.755816,-0.009660,1.361543,0.000000,0.000000,-0.012194,0,0.000000,0.8583,0.0000,0.2000
150,100,-5.7000,0,-1,0,-1,0.355991,0.006509,1.444374,0.000000,0.000000,0.005129,0,0.000000,0.8574,0.0000,0.2000
151,100,-98.0000,0,-1,0,-1,0.184600,-0.002993,1.621319,0.000000,0.000000,-0.001975,0,0.000000,0.8564,0.0000,0.2000
152,100,-4.8000,0,-1,0,-1,0.417759,-0.015018,1.587009,0.000000,0.000000,-0.014903,0,0.000000,0.8555,0.0000,0.2000
153,100,-100.1000,0,-1,0,-1,0.656831,-0.027257,1.591201,0.000000,0.000000,-0.026571,0,0.000000,0.8545,0.0000,0.2000
154,70,-38.0000,1,-1,0,-1,0.414955,-0.017929,1.451515,0.000000,0.000000,-0.017904,0,0.000000,0.8536,0.0000,0.2000
155,100,-6.4000,0,-1,0,-1,0.520031,-0.017527,1.384637,0.000000,0.000000,-0.018116,0,0.000000,0.8526,0.0000,0.1900
156,100,-70.8000,0,-1,0,-1,0.744726,-0.033711,1.629420,0.000000,0.000000,-0.027570,0,0.000000,0.8517,0.0000,0.1900
157,100,-6.3000,0,-1,0,-1,0.390959,-0.007950,1.558133,0.000000,0.000000,-0.013734,0,0.000000,0.8507,0.0000,0.1900
158,100,-5.5000,0,-1,0,-1,0.972187,-0.037399,1.405011,0.000000,0.000000,-0.038599,0,0.000000,0.8497,0.0000,0.1800
159,100,-11.4000,0,-1,0,-1,0.300597,-0.009450,1.443295,0.000000,0.000000,-0.008552,0,0.000000,0.8488,0.0000,0.1700
160,93,-99.8200,1,-1,0,-1,0.443350,-0.017349,1.525767,0.000000,0.000000,-0.017870,0,0.000000,0.8478,0.0000,0.1800
161,100,-6.1000,0,-1,0,-1,0.686068,-0.027643,1.475304,0.000000,0.000000,-0.027330,0,0.000000,0.8469,0.0000,0.1700
162,73,-7.8200,1,-1,0,-1,0.980425,-0.035159,1.509550,0.000000,0.000000,-0.033287,0,0.000000,0.8459,0.0000,0.1800
163,100,-40.3000,0,-1,0,-1,0.456574,-0.016157,1.604736,0.000000,0.000000,-0.017328,0,0.000000,0.8450,0.0000,0.1800
164,100,-10.2000,0,-1,0,-1,0.404490,-0.012676,1.576278,0.000000,0.000000,-0.012876,0,0.000000,0.8440,0.0000,0.1700
165,100,-5.4000,0,-1,0,-1,0.814319,-0.032942,1.435090,0.000000,0.000000,-0.032283,0,0.000000,0.8431,0.0000,0.1700
166,100,-4.7000,0,-1,0,-1,0.666428,-0.030394,1.619143,0.000000,0.000000,-0.028511,0,0.000000,0.8421,0.0000,0.1700
167,100,-5.5000,0,-1,0,-1,0.666901,-0.024253,1.549664,0.000000,0.000000,-0.026860,0,0.000000,0.8412,0.0000,0.1700
168,100,-160.6000,0,-1,0,-1,0.301674,-0.009712,1.607245,0.000000,0.000000,-0.009521,0,0.000000,0.8402,0.0000,0.1700
169,48,-5.9200,1,-1,0,-1,0.558843,-0.026972,1.675629,0.000000,0.000000,-0.024935,0,0.000000,0.8393,0.0000,0.1800
170,100,-5.5000,0,-1,0,-1,0.291781,-0.008434,1.630844,0.000000,0.000000,-0.009323,0,0.000000,0.8383,0.0000,0.1700
171,100,-9.7000,0,-1,0,-1,0.858814,-0.031843,1.497995,0.000000,0.000000,-0.028351,0,0.000000,0.8374,0.0000,0.1600
172,66,-7.8400,1,-1,0,-1,0.252560,-0.010338,1.514702,0.000000,0.000000,-0.014433,0,0.000000,0.8364,0.0000,0.1600
173,26,-31.8400,1,-1,0,-1,0.596793,-0.015014,1.659431,0.000000,0.000000,-0.016476,0,0.000000,0.8355,0.0000,0.1700
174,59,-65.2600,1,-1,0,-1,0.756961,-0.030316,1.599133,0.000000,0.000000,-0.030402,0,0.000000,0.8345,0.0000,0.1700
175,100,-161.0000,0,-1,0,-1,0.650651,-0.024083,1.460645,0.000000,0.000000,-0.022094,0,0.000000,0.8336,0.0000,0.1700
176,100,-41.5000,0,-1,0,-1,1.349188,-0.053271,1.596040,0.000000,0.000000,-0.054188,0,0.000000,0.8326,0.0000,0.1700
177,46,-5.8400,1,-1,0,-1,1.267511,-0.042260,1.465977,0.000000,0.000000,-0.052993,0,0.000000,0.8317,0.0000,0.1800
178,100,-5.0000,0,-1,0,-1,0.819455,-0.019106,1.515851,0.000000,0.000000,-0.017777,0,0.000000,0.8307,0.0000,0.1800
179,65,-7.9000,1,-1,0,-1,1.361264,-0.053596,1.677481,0.000000,0.000000,-0.044951,0,0.000000,0.8298,0.0000,0.1800
180,100,-6.4000,0,-1,0,-1,1.047036,-0.033092,1.535389,0.000000,0.000000,-0.038239,0,0.000000,0.8288,0.0000,0.1800
181,77,-156.3800,1,-1,0,-1,0.347000,-0.013422,1.630945,0.000000,0.000000,-0.010031,0,0.000000,0.8279,0.0000,0.1900
182,100,-6.1000,0,-1,0,-1,1.110811,-0.032352,1.556791,0.000000,0.000000,-0.033165,0,0.000000,0.8269,0.0000,0.1900
183,100,-6.0000,0,-1,0,-1,0.650512,-0.027818,1.581009,0.000000,0.000000,-0.026336,0,0.000000,0.8260,0.0000,0.1900
