episode,steps,total_reward,success,key_found_step,door_attempts_without_key,door_opened_step,shield_pickup_step,trap_hit_step,path_type,wall_bumps,mean_loss,mean_td_error,mean_q_value,mean_mood_value,mean_mood_action,mean_overall_mood,exploration_boosts,mean_mood_bias,epsilon,effective_epsilon,success_rate_100
472,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.203114,0.004007,-1.240496,0.000000,0.000000,0.027511,0,0.000000,0.4013,0.0000,0.2100
473,100,-8.0000,0,-1,0,-1,6,-1,timeout,0,1.361038,-0.020162,-1.284731,0.000000,0.000000,0.021295,0,0.000000,0.4001,0.0000,0.2100
474,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.158412,0.002908,-1.271171,0.000000,0.000000,0.002033,0,0.000000,0.3988,0.0000,0.2000
475,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.001130,-0.014792,-1.282487,0.000000,0.000000,0.008665,0,0.000000,0.3975,0.0000,0.1900
476,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.189071,0.005405,-1.275215,0.000000,0.000000,0.029861,0,0.000000,0.3963,0.0000,0.1900
477,6,-0.6000,1,-1,0,-1,-1,4,trap_rush,0,0.868423,-0.049315,-1.275921,0.000000,0.000000,0.036116,0,0.000000,0.3950,0.0000,0.2000
478,6,-0.6000,1,-1,0,-1,-1,4,trap_rush,0,1.943702,0.028268,-1.253721,0.000000,0.000000,0.005289,0,0.000000,0.3937,0.0000,0.2100
479,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.161097,-0.022231,-1.312727,0.000000,0.000000,0.003794,0,0.000000,0.3925,0.0000,0.2100
480,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.117994,0.004798,-1.298096,0.000000,0.000000,-0.005406,0,0.000000,0.3912,0.0000,0.2100
481,100,-8.0000,0,-1,0,-1,10,-1,timeout,0,1.143445,0.017195,-1.279472,0.000000,0.000000,0.020384,0,0.000000,0.3899,0.0000,0.2100
482,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.056109,-0.004095,-1.291554,0.000000,0.000000,-0.004330,0,0.000000,0.3887,0.0000,0.2100
483,100,-8.0000,0,-1,0,-1,10,-1,timeout,0,1.306736,-0.007701,-1.287635,0.000000,0.000000,0.013254,0,0.000000,0.3874,0.0000,0.2100
484,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.325965,0.017120,-1.246683,0.000000,0.000000,-0.012716,0,0.000000,0.3861,0.0000,0.2100
485,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.046965,-0.017683,-1.346266,0.000000,0.000000,-0.006271,0,0.000000,0.3848,0.0000,0.2100
486,10,-1.0000,1,-1,0,-1,-1,8,trap_rush,0,1.165487,0.059871,-1.381087,0.000000,0.000000,0.020058,0,0.000000,0.3836,0.0000,0.2200
487,100,-8.0000,0,-1,0,-1,8,-1,timeout,0,1.241125,-0.008491,-1.348350,0.000000,0.000000,0.043160,0,0.000000,0.3823,0.0000,0.2200
488,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.193921,-0.021632,-1.384462,0.000000,0.000000,0.017354,0,0.000000,0.3810,0.0000,0.2200
489,100,-8.0000,0,-1,0,-1,12,-1,timeout,0,1.233930,0.004093,-1.361784,0.000000,0.000000,0.010580,0,0.000000,0.3798,0.0000,0.2200
490,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.283691,-0.012354,-1.353375,0.000000,0.000000,0.006360,0,0.000000,0.3785,0.0000,0.2100
491,6,-0.6000,1,-1,0,-1,-1,4,trap_rush,0,1.384289,0.045659,-1.424166,0.000000,0.000000,0.072404,0,0.000000,0.3772,0.0000,0.2200
492,100,-8.0000,0,-1,0,-1,8,-1,timeout,0,1.251311,0.011824,-1.361240,0.000000,0.000000,0.015493,0,0.000000,0.3760,0.0000,0.2200
493,98,1.2000,1,-1,0,-1,4,96,shield_route,0,1.280980,-0.015754,-1.369596,0.000000,0.000000,0.016718,0,0.000000,0.3747,0.0000,0.2300
494,100,-8.0000,0,-1,0,-1,6,-1,timeout,0,1.513265,-0.004705,-1.392123,0.000000,0.000000,0.032160,0,0.000000,0.3734,0.0000,0.2300
495,8,-0.8000,1,-1,0,-1,-1,6,trap_rush,0,1.214201,-0.068068,-1.401438,0.000000,0.000000,0.025099,0,0.000000,0.3722,0.0000,0.2400
496,100,-8.0000,0,-1,0,-1,8,-1,timeout,0,1.165813,0.011338,-1.399046,0.000000,0.000000,0.035206,0,0.000000,0.3709,0.0000,0.2400
497,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.295601,-0.003153,-1.354046,0.000000,0.000000,0.015406,0,0.000000,0.3696,0.0000,0.2400
498,100,-8.0000,0,-1,0,-1,6,-1,timeout,0,1.430933,-0.026234,-1.425106,0.000000,0.000000,0.019162,0,0.000000,0.3684,0.0000,0.2400
499,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.133749,-0.006376,-1.419840,0.000000,0.000000,0.001493,0,0.000000,0.3671,0.0000,0.2400
500,100,-8.0000,0,-1,0,-1,6,-1,timeout,0,1.285947,-0.001755,-1.418836,0.000000,0.000000,0.011314,0,0.000000,0.3658,0.0000,0.2400
501,100,-8.0000,0,-1,0,-1,6,-1,timeout,0,1.416397,-0.017281,-1.414144,0.000000,0.000000,0.046710,0,0.000000,0.3646,0.0000,0.2300
502,100,-8.0000,0,-1,0,-1,6,-1,timeout,0,1.061016,-0.007127,-1.413278,0.000000,0.000000,0.008927,0,0.000000,0.3633,0.0000,0.2300
503,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.152751,0.017926,-1.373351,0.000000,0.000000,0.003362,0,0.000000,0.3620,0.0000,0.2200
504,100,-8.0000,0,-1,0,-1,6,-1,timeout,0,0.936675,-0.007098,-1.387327,0.000000,0.000000,0.040933,0,0.000000,0.3607,0.0000,0.2200
505,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.176688,-0.016618,-1.386453,0.000000,0.000000,0.015702,0,0.000000,0.3595,0.0000,0.2200
506,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.100713,-0.003055,-1.407016,0.000000,0.000000,0.045835,0,0.000000,0.3582,0.0000,0.2100
507,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.227858,-0.003685,-1.396221,0.000000,0.000000,-0.021833,0,0.000000,0.3569,0.0000,0.2000
508,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.473060,-0.017090,-1.451836,0.000000,0.000000,0.006225,0,0.000000,0.3557,0.0000,0.2000
509,100,-8.0000,0,-1,0,-1,6,-1,timeout,0,0.959200,0.008779,-1.433954,0.000000,0.000000,0.009069,0,0.000000,0.3544,0.0000,0.2000
510,100,-8.0000,0,-1,0,-1,8,-1,timeout,0,0.906320,0.005653,-1.428494,0.000000,0.000000,-0.000414,0,0.000000,0.3531,0.0000,0.1900
511,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.038216,-0.011282,-1.430718,0.000000,0.000000,0.025044,0,0.000000,0.3519,0.0000,0.1800
512,100,-8.0000,0,-1,0,-1,10,-1,timeout,0,1.306926,0.010824,-1.430057,0.000000,0.000000,0.013368,0,0.000000,0.3506,0.0000,0.1800
513,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.190596,-0.008079,-1.434862,0.000000,0.000000,-0.010530,0,0.000000,0.3493,0.0000,0.1800
514,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,0.959704,-0.007655,-1.415140,0.000000,0.000000,0.006945,0,0.000000,0.3481,0.0000,0.1800
515,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,0.830685,-0.001472,-1.410073,0.000000,0.000000,-0.001368,0,0.000000,0.3468,0.0000,0.1800
516,6,-0.6000,1,-1,0,-1,-1,4,trap_rush,0,0.684730,0.159813,-1.433548,0.000000,0.000000,0.141520,0,0.000000,0.3455,0.0000,0.1900
517,100,-8.0000,0,-1,0,-1,6,-1,timeout,0,0.956232,-0.009419,-1.420301,0.000000,0.000000,0.011189,0,0.000000,0.3443,0.0000,0.1900
518,100,-8.0000,0,-1,0,-1,6,-1,timeout,0,1.214930,-0.005860,-1.425706,0.000000,0.000000,-0.027487,0,0.000000,0.3430,0.0000,0.1900
519,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.150546,-0.012208,-1.481867,0.000000,0.000000,0.047270,0,0.000000,0.3417,0.0000,0.1900
520,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.042721,-0.000952,-1.475629,0.000000,0.000000,-0.036324,0,0.000000,0.3405,0.0000,0.1900
521,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.146687,0.009749,-1.467559,0.000000,0.000000,0.023219,0,0.000000,0.3392,0.0000,0.1900
522,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.084967,-0.018771,-1.451028,0.000000,0.000000,-0.000104,0,0.000000,0.3379,0.0000,0.1900
523,100,-8.0000,0,-1,0,-1,10,-1,timeout,0,1.012920,-0.008478,-1.479744,0.000000,0.000000,0.030999,0,0.000000,0.3366,0.0000,0.1900
524,100,-8.0000,0,-1,0,-1,10,-1,timeout,0,1.269863,-0.016486,-1.481850,0.000000,0.000000,0.013953,0,0.000000,0.3354,0.0000,0.1900
525,100,-8.0000,0,-1,0,-1,8,-1,timeout,0,1.233482,-0.008292,-1.486706,0.000000,0.000000,0.030889,0,0.000000,0.3341,0.0000,0.1900
526,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.117428,-0.006112,-1.476613,0.000000,0.000000,0.023387,0,0.000000,0.3328,0.0000,0.1900
527,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,0.868783,-0.000813,-1.475008,0.000000,0.000000,0.018049,0,0.000000,0.3316,0.0000,0.1800
528,100,-8.0000,0,-1,0,-1,8,-1,timeout,0,0.958720,-0.009997,-1.460589,0.000000,0.000000,0.006647,0,0.000000,0.3303,0.0000,0.1700
529,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.178903,-0.011043,-1.498590,0.000000,0.000000,0.035274,0,0.000000,0.3290,0.0000,0.1600
530,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.090028,0.009595,-1.475880,0.000000,0.000000,0.006848,0,0.000000,0.3278,0.0000,0.1600
531,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,0.818483,-0.002739,-1.483905,0.000000,0.000000,0.004041,0,0.000000,0.3265,0.0000,0.1600
532,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.104938,0.005115,-1.457468,0.000000,0.000000,0.036860,0,0.000000,0.3252,0.0000,0.1500
533,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.274225,-0.011031,-1.469675,0.000000,0.000000,0.003418,0,0.000000,0.3240,0.0000,0.1500
534,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.049372,-0.013969,-1.472964,0.000000,0.000000,0.000009,0,0.000000,0.3227,0.0000,0.1500
535,100,-8.0000,0,-1,0,-1,6,-1,timeout,0,1.335993,0.008528,-1.466664,0.000000,0.000000,-0.007341,0,0.000000,0.3214,0.0000,0.1500
536,100,-8.0000,0,-1,0,-1,8,-1,timeout,0,0.855350,-0.004329,-1.480640,0.000000,0.000000,0.018240,0,0.000000,0.3202,0.0000,0.1500
537,100,-8.0000,0,-1,0,-1,6,-1,timeout,0,0.926500,-0.007512,-1.465312,0.000000,0.000000,-0.010098,0,0.000000,0.3189,0.0000,0.1500
538,100,-8.0000,0,-1,0,-1,6,-1,timeout,0,1.188122,-0.014431,-1.493041,0.000000,0.000000,0.021557,0,0.000000,0.3176,0.0000,0.1500
539,100,-8.0000,0,-1,0,-1,6,-1,timeout,0,0.901825,0.008071,-1.555623,0.000000,0.000000,0.004150,0,0.000000,0.3164,0.0000,0.1400
540,100,-8.0000,0,-1,0,-1,6,-1,timeout,0,1.305306,-0.015304,-1.568642,0.000000,0.000000,-0.009234,0,0.000000,0.3151,0.0000,0.1300
541,100,-8.0000,0,-1,0,-1,6,-1,timeout,0,1.021214,-0.010890,-1.595675,0.000000,0.000000,0.001344,0,0.000000,0.3138,0.0000,0.1200
542,6,-0.6000,1,-1,0,-1,-1,4,trap_rush,0,2.548595,-0.074463,-1.668711,0.000000,0.000000,-0.198570,0,0.000000,0.3126,0.0000,0.1300
543,100,-8.0000,0,-1,0,-1,14,-1,timeout,0,1.140054,0.022613,-1.585959,0.000000,0.000000,-0.009522,0,0.000000,0.3113,0.0000,0.1300
544,10,-1.0000,1,-1,0,-1,-1,8,trap_rush,0,1.592040,-0.105316,-1.547713,0.000000,0.000000,-0.023416,0,0.000000,0.3100,0.0000,0.1400
545,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.003719,0.009099,-1.563527,0.000000,0.000000,0.023362,0,0.000000,0.3087,0.0000,0.1400
546,14,-11.4000,1,-1,0,-1,-1,10,trap_rush,0,0.743263,-0.105702,-1.515567,0.000000,0.000000,-0.047371,0,0.000000,0.3075,0.0000,0.1500
547,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.120797,0.000989,-1.566473,0.000000,0.000000,-0.008479,0,0.000000,0.3062,0.0000,0.1500
548,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,0.934686,-0.009874,-1.571716,0.000000,0.000000,-0.002335,0,0.000000,0.3049,0.0000,0.1400
549,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.176868,0.007917,-1.561912,0.000000,0.000000,0.015057,0,0.000000,0.3037,0.0000,0.1400
550,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,0.990403,-0.015939,-1.567571,0.000000,0.000000,-0.003670,0,0.000000,0.3024,0.0000,0.1300
551,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.252132,-0.022415,-1.614467,0.000000,0.000000,0.047255,0,0.000000,0.3011,0.0000,0.1300
552,6,-0.6000,1,-1,0,-1,-1,4,trap_rush,0,1.871123,0.079710,-1.738543,0.000000,0.000000,0.049048,0,0.000000,0.2999,0.0000,0.1400
553,100,-8.0000,0,-1,0,-1,8,-1,timeout,0,1.078766,-0.006771,-1.645797,0.000000,0.000000,0.027769,0,0.000000,0.2986,0.0000,0.1400
554,100,-8.0000,0,-1,0,-1,6,-1,timeout,0,1.162086,-0.003387,-1.641226,0.000000,0.000000,0.036550,0,0.000000,0.2973,0.0000,0.1400
555,100,-8.0000,0,-1,0,-1,6,-1,timeout,0,1.064516,-0.010392,-1.658900,0.000000,0.000000,0.019583,0,0.000000,0.2961,0.0000,0.1400
556,100,-8.0000,0,-1,0,-1,10,-1,timeout,0,0.806667,-0.001561,-1.649974,0.000000,0.000000,0.011142,0,0.000000,0.2948,0.0000,0.1400
557,100,-8.0000,0,-1,0,-1,6,-1,timeout,0,0.975523,-0.000454,-1.628383,0.000000,0.000000,0.028359,0,0.000000,0.2935,0.0000,0.1400
558,100,-8.0000,0,-1,0,-1,8,-1,timeout,0,1.125285,-0.006462,-1.619866,0.000000,0.000000,-0.020036,0,0.000000,0.2923,0.0000,0.1400
559,100,-8.0000,0,-1,0,-1,6,-1,timeout,0,1.180131,0.002897,-1.645797,0.000000,0.000000,0.014027,0,0.000000,0.2910,0.0000,0.1400
560,88,-7.8000,1,-1,0,-1,4,84,shield_route,0,1.348182,-0.002827,-1.599452,0.000000,0.000000,0.024190,0,0.000000,0.2897,0.0000,0.1500
561,6,-0.6000,1,-1,0,-1,-1,4,trap_rush,0,1.460126,0.031922,-1.659661,0.000000,0.000000,0.007617,0,0.000000,0.2885,0.0000,0.1600
562,76,3.4000,1,-1,0,-1,4,74,shield_route,0,0.883820,-0.011466,-1.629556,0.000000,0.000000,-0.011566,0,0.000000,0.2872,0.0000,0.1700
563,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.219173,-0.003606,-1.634426,0.000000,0.000000,0.003280,0,0.000000,0.2859,0.0000,0.1700
564,100,-8.0000,0,-1,0,-1,6,-1,timeout,0,1.250144,0.011488,-1.657154,0.000000,0.000000,0.020271,0,0.000000,0.2846,0.0000,0.1700
565,100,-8.0000,0,-1,0,-1,6,-1,timeout,0,0.845650,-0.006740,-1.619585,0.000000,0.000000,-0.006124,0,0.000000,0.2834,0.0000,0.1700
566,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.160958,-0.022948,-1.657194,0.000000,0.000000,0.018770,0,0.000000,0.2821,0.0000,0.1700
567,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.245109,0.010282,-1.642274,0.000000,0.000000,0.012143,0,0.000000,0.2808,0.0000,0.1700
568,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.062102,-0.004125,-1.632437,0.000000,0.000000,-0.004393,0,0.000000,0.2796,0.0000,0.1700
569,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.178855,-0.013032,-1.657279,0.000000,0.000000,0.012654,0,0.000000,0.2783,0.0000,0.1600
570,10,-21.0000,1,-1,0,-1,-1,4,trap_rush,0,0.257132,0.038555,-1.700682,0.000000,0.000000,0.061559,0,0.000000,0.2770,0.0000,0.1600
571,100,-8.0000,0,-1,0,-1,6,-1,timeout,0,1.004832,0.007470,-1.644606,0.000000,0.000000,0.027436,0,0.000000,0.2758,0.0000,0.1500
572,100,-8.0000,0,-1,0,-1,6,-1,timeout,0,1.412788,-0.005024,-1.668337,0.000000,0.000000,-0.003259,0,0.000000,0.2745,0.0000,0.1500
573,100,-8.0000,0,-1,0,-1,6,-1,timeout,0,1.047999,-0.006075,-1.657387,0.000000,0.000000,-0.015448,0,0.000000,0.2732,0.0000,0.1500
574,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.185942,-0.024997,-1.688866,0.000000,0.000000,0.001915,0,0.000000,0.2720,0.0000,0.1500
575,100,-8.0000,0,-1,0,-1,6,-1,timeout,0,1.180859,0.005048,-1.731843,0.000000,0.000000,-0.014748,0,0.000000,0.2707,0.0000,0.1500
576,100,-8.0000,0,-1,0,-1,8,-1,timeout,0,1.107312,0.002237,-1.735570,0.000000,0.000000,0.011551,0,0.000000,0.2694,0.0000,0.1500
577,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.076349,0.011676,-1.700727,0.000000,0.000000,0.005584,0,0.000000,0.2682,0.0000,0.1400
578,38,-2.8000,1,-1,0,-1,4,34,shield_route,0,1.019056,-0.026008,-1.761777,0.000000,0.000000,-0.006032,0,0.000000,0.2669,0.0000,0.1400
579,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,0.936759,-0.002421,-1.711781,0.000000,0.000000,0.045218,0,0.000000,0.2656,0.0000,0.1400
580,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,0.902936,-0.001021,-1.714431,0.000000,0.000000,0.008266,0,0.000000,0.2644,0.0000,0.1400
581,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.016058,-0.002830,-1.701601,0.000000,0.000000,0.033577,0,0.000000,0.2631,0.0000,0.1400
582,100,-8.0000,0,-1,0,-1,8,-1,timeout,0,1.293575,-0.004926,-1.742074,0.000000,0.000000,0.007622,0,0.000000,0.2618,0.0000,0.1400
583,100,-8.0000,0,-1,0,-1,8,-1,timeout,0,1.016000,-0.015267,-1.741557,0.000000,0.000000,0.014511,0,0.000000,0.2605,0.0000,0.1400
584,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,0.956529,0.007055,-1.752643,0.000000,0.000000,0.041913,0,0.000000,0.2593,0.0000,0.1400
585,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.209271,-0.005009,-1.690125,0.000000,0.000000,0.041156,0,0.000000,0.2580,0.0000,0.1400
586,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,0.953775,0.000842,-1.661748,0.000000,0.000000,0.006523,0,0.000000,0.2567,0.0000,0.1300
587,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,0.991066,-0.006993,-1.657557,0.000000,0.000000,0.008877,0,0.000000,0.2555,0.0000,0.1300
588,100,-8.0000,0,-1,0,-1,10,-1,timeout,0,1.008592,-0.000378,-1.673860,0.000000,0.000000,0.020105,0,0.000000,0.2542,0.0000,0.1300
589,6,-0.6000,1,-1,0,-1,-1,4,trap_rush,0,0.056859,0.022193,-1.642899,0.000000,0.000000,-0.018726,0,0.000000,0.2529,0.0000,0.1400
590,86,2.4000,1,-1,0,-1,4,84,shield_route,0,0.898671,-0.006042,-1.668992,0.000000,0.000000,0.020548,0,0.000000,0.2517,0.0000,0.1500
591,100,-8.0000,0,-1,0,-1,8,-1,timeout,0,0.947008,-0.000136,-1.640629,0.000000,0.000000,-0.013145,0,0.000000,0.2504,0.0000,0.1400
592,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.026846,0.009067,-1.669868,0.000000,0.000000,-0.005302,0,0.000000,0.2491,0.0000,0.1400
593,100,-8.0000,0,-1,0,-1,6,-1,timeout,0,0.936584,-0.021226,-1.658325,0.000000,0.000000,0.049185,0,0.000000,0.2479,0.0000,0.1300
594,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.523266,0.010617,-1.669454,0.000000,0.000000,0.009715,0,0.000000,0.2466,0.0000,0.1300
595,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.352793,-0.002343,-1.645951,0.000000,0.000000,-0.009125,0,0.000000,0.2453,0.0000,0.1200
596,72,-6.2000,1,-1,0,-1,4,68,shield_route,0,0.855213,-0.036041,-1.700550,0.000000,0.000000,0.022363,0,0.000000,0.2441,0.0000,0.1300
597,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,0.965162,-0.005394,-1.732088,0.000000,0.000000,-0.004481,0,0.000000,0.2428,0.0000,0.1300
598,100,-8.0000,0,-1,0,-1,8,-1,timeout,0,0.824849,-0.003397,-1.749769,0.000000,0.000000,0.008142,0,0.000000,0.2415,0.0000,0.1300
599,100,-8.0000,0,-1,0,-1,6,-1,timeout,0,0.832594,0.008016,-1.728283,0.000000,0.000000,-0.019395,0,0.000000,0.2403,0.0000,0.1300
600,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.144898,-0.004153,-1.768247,0.000000,0.000000,0.000455,0,0.000000,0.2390,0.0000,0.1300
601,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,0.723466,-0.012811,-1.757831,0.000000,0.000000,-0.019104,0,0.000000,0.2377,0.0000,0.1300
602,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,0.901179,0.022753,-1.736633,0.000000,0.000000,0.023093,0,0.000000,0.2364,0.0000,0.1300
603,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.091159,-0.018731,-1.748950,0.000000,0.000000,-0.002150,0,0.000000,0.2352,0.0000,0.1300
604,100,-8.0000,0,-1,0,-1,6,-1,timeout,0,1.003585,0.022329,-1.744838,0.000000,0.000000,-0.022866,0,0.000000,0.2339,0.0000,0.1300
605,100,-8.0000,0,-1,0,-1,6,-1,timeout,0,1.042869,0.003602,-1.719096,0.000000,0.000000,0.015171,0,0.000000,0.2326,0.0000,0.1300
606,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.031064,-0.005510,-1.731709,0.000000,0.000000,0.029247,0,0.000000,0.2314,0.0000,0.1300
607,6,-0.6000,1,-1,0,-1,-1,4,trap_rush,0,0.446540,-0.023538,-1.736512,0.000000,0.000000,0.000670,0,0.000000,0.2301,0.0000,0.1400
608,12,-11.2000,1,-1,0,-1,-1,8,trap_rush,0,1.174565,-0.023756,-1.737489,0.000000,0.000000,0.041706,0,0.000000,0.2288,0.0000,0.1500
609,10,-11.0000,1,-1,0,-1,-1,6,trap_rush,0,0.551940,-0.015856,-1.740592,0.000000,0.000000,0.016474,0,0.000000,0.2276,0.0000,0.1600
610,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,0.970527,0.004863,-1.725723,0.000000,0.000000,-0.012532,0,0.000000,0.2263,0.0000,0.1600
611,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,0.785946,0.001907,-1.739525,0.000000,0.000000,-0.003708,0,0.000000,0.2250,0.0000,0.1600
612,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,0.861398,-0.003174,-1.747281,0.000000,0.000000,-0.000029,0,0.000000,0.2238,0.0000,0.1600
613,100,-8.0000,0,-1,0,-1,6,-1,timeout,0,0.845602,-0.005589,-1.736517,0.000000,0.000000,0.014615,0,0.000000,0.2225,0.0000,0.1600
614,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,0.800094,-0.005731,-1.723397,0.000000,0.000000,0.005118,0,0.000000,0.2212,0.0000,0.1600
615,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,0.860575,-0.006977,-1.740952,0.000000,0.000000,0.002499,0,0.000000,0.2200,0.0000,0.1600
616,100,-8.0000,0,-1,0,-1,6,-1,timeout,0,0.896974,0.001292,-1.738232,0.000000,0.000000,0.008224,0,0.000000,0.2187,0.0000,0.1500
617,10,-1.0000,1,-1,0,-1,-1,8,trap_rush,0,0.897724,0.011999,-1.739476,0.000000,0.000000,-0.020116,0,0.000000,0.2174,0.0000,0.1600
618,6,-0.6000,1,-1,0,-1,-1,4,trap_rush,0,0.830951,-0.094661,-1.715574,0.000000,0.000000,0.002684,0,0.000000,0.2162,0.0000,0.1700
619,6,-0.6000,1,-1,0,-1,-1,4,trap_rush,0,1.430216,-0.011503,-1.750447,0.000000,0.000000,0.007924,0,0.000000,0.2149,0.0000,0.1800
620,6,-0.6000,1,-1,0,-1,-1,4,trap_rush,0,1.069701,0.073903,-1.764835,0.000000,0.000000,0.113068,0,0.000000,0.2136,0.0000,0.1900
621,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,0.699997,0.011494,-1.733118,0.000000,0.000000,0.004014,0,0.000000,0.2123,0.0000,0.1900
622,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,0.908650,-0.010428,-1.747531,0.000000,0.000000,0.000810,0,0.000000,0.2111,0.0000,0.1900
623,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,0.602246,0.002088,-1.752316,0.000000,0.000000,0.008282,0,0.000000,0.2098,0.0000,0.1900
624,100,-8.0000,0,-1,0,-1,12,-1,timeout,0,0.724710,-0.009876,-1.774478,0.000000,0.000000,0.015804,0,0.000000,0.2085,0.0000,0.1900
625,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,0.630160,0.009300,-1.723409,0.000000,0.000000,-0.007110,0,0.000000,0.2073,0.0000,0.1900
626,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,0.755151,-0.005513,-1.751908,0.000000,0.000000,0.019645,0,0.000000,0.2060,0.0000,0.1900
627,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,0.788016,-0.013347,-1.779132,0.000000,0.000000,-0.007421,0,0.000000,0.2047,0.0000,0.1900
628,100,-8.0000,0,-1,0,-1,16,-1,timeout,0,1.233895,-0.004141,-1.757552,0.000000,0.000000,0.003025,0,0.000000,0.2035,0.0000,0.1900
629,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,0.810116,0.001621,-1.755747,0.000000,0.000000,0.011966,0,0.000000,0.2022,0.0000,0.1900
630,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,0.941422,0.002980,-1.752418,0.000000,0.000000,0.005730,0,0.000000,0.2009,0.0000,0.1900
631,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,0.774882,0.002822,-1.730554,0.000000,0.000000,0.016783,0,0.000000,0.1997,0.0000,0.1900
632,100,-8.0000,0,-1,0,-1,6,-1,timeout,0,1.004632,-0.019559,-1.746003,0.000000,0.000000,-0.004754,0,0.000000,0.1984,0.0000,0.1900
633,100,-8.0000,0,-1,0,-1,10,-1,timeout,0,0.837815,0.005863,-1.816165,0.000000,0.000000,0.008497,0,0.000000,0.1971,0.0000,0.1900
